"pair","type","Only_Related_cosine","DifferenceScore_cosine","Related_score_cosine","Unrelated_score_cosine","Only_Related_Prompt","DifferenceScore_Prompt","Related_score_Prompt","Unrelated_score_Prompt"
"kidney-bye","unrelated",NA,0.311848615351589,0.540164665114439,0.22831604976285,NA,0.886,0.886,0
"nobel-tissue","unrelated",NA,0.20349737642448,0.404326569025874,0.200829192601394,NA,0.7235,0.802,0.0785
"finance-invest","related",0.537204397901174,0.152975822347945,0.537204397901174,0.384228575553229,0.787,0.512,0.787,0.275
"clean-erection","unrelated",NA,0.254797687528946,0.470070279085678,0.215272591556732,NA,0.7645,0.837,0.0725
"idea-mirror","unrelated",NA,0.344283426912762,0.598942821879981,0.254659394967219,NA,0.681,0.896,0.215
"melt-fence","unrelated",NA,0.20450463252906,0.419848656362846,0.215344023833786,NA,0.6575,0.7575,0.1
"incident-accident","related",0.590395208468349,0.279494172707533,0.590395208468349,0.310901035760816,0.8595,0.7395,0.8595,0.12
"yoga-tunnel","unrelated",NA,0.242142828719101,0.449597029735116,0.207454201016015,NA,0.73,0.775,0.045
"spider-dispute","unrelated",NA,0.435886459447172,0.629334292143953,0.193447832696781,NA,0.807,0.8345,0.0275
"concept-definition","related",0.724106530381174,0.448378542099787,0.724106530381174,0.275727988281387,0.8435,0.455,0.8435,0.3885
"proud-heroin","unrelated",NA,0.460295293137219,0.632421924779244,0.172126631642025,NA,0.883,0.925,0.042
"drama-thick","unrelated",NA,0.339656101539573,0.634116143748212,0.294460042208639,NA,0.712,0.8155,0.1035
"drink-ling","unrelated",NA,0.11219291050358,0.506602743614601,0.394409833111021,NA,0.0375,0.1685,0.131
"maybe-probably","related",0.780987983607904,0.514554026510619,0.780987983607904,0.266433957097285,0.803,0.703,0.803,0.1
"hello-car","unrelated",NA,0.344201299682447,0.698583367530194,0.354382067847747,NA,0.819,0.925,0.106
"pacific-atlantic","related",0.581993404742988,0.414300973994101,0.581993404742988,0.167692430748887,0.8475,0.7375,0.8475,0.11
"bowl-plate","related",0.407859046208959,0.171227647639016,0.407859046208959,0.236631398569943,0.8475,0.6,0.8475,0.2475
"stamp-clinic","unrelated",NA,0.414324086826406,0.652866060529566,0.23854197370316,NA,0.751,0.861,0.11
"myth-legend","related",0.389860453303329,0.127279247017157,0.389860453303329,0.262581206286172,0.8485,0.7375,0.8485,0.111
"play-game","related",0.620132507619665,0.266946265770829,0.620132507619665,0.353186241848836,0.8985,0.676,0.8985,0.2225
"charm-sun","unrelated",NA,0.295024788265941,0.563817089051597,0.268792300785656,NA,0.743,0.8605,0.1175
"soup-entrance","unrelated",NA,0.211096422597515,0.476739362052853,0.265642939455338,NA,0.6945,0.817,0.1225
"name-functional","unrelated",NA,0.180943748529111,0.533128283273015,0.352184534743904,NA,0.5335,0.7335,0.2
"deadly-religion","unrelated",NA,0.201435113786534,0.396847883935947,0.195412770149413,NA,0.5245,0.757,0.2325
"palace-castle","related",0.482365232107867,0.201374968986728,0.482365232107867,0.280990263121139,0.8135,0.7125,0.8135,0.101
"shooter-sniper","related",0.60549800309438,0.316293449654992,0.60549800309438,0.289204553439388,0.861,0.5765,0.861,0.2845
"eye-reply","unrelated",NA,0.38641455409765,0.669404597964681,0.282990043867031,NA,0.7095,0.8605,0.151
"melt-freeze","related",0.420427206205539,0.313268782749136,0.420427206205539,0.107158423456403,0.837,0.737,0.837,0.1
"ritual-mum","unrelated",NA,0.234490509209801,0.491115110030748,0.256624600820947,NA,0.692,0.875,0.183
"catholic-suggest","unrelated",NA,0.392285123129052,0.572645771408017,0.180360648278965,NA,0.7975,0.87,0.0725
"picture-hydrogen","unrelated",NA,0.169402811676233,0.429329706114177,0.259926894437944,NA,0.8285,0.8735,0.045
"noise-chef","unrelated",NA,0.345189427518639,0.551286905247972,0.206097477729333,NA,0.637,0.8735,0.2365
"monument-bathroom","unrelated",NA,0.322475595279877,0.573514739330471,0.251039144050594,NA,0.8075,0.8615,0.054
"admire-appreciate","related",0.658268048858642,0.328927158857009,0.658268048858642,0.329340890001633,0.812,0.594,0.812,0.218
"weight-height","related",0.528215790255105,0.33202683004618,0.528215790255105,0.196188960208925,0.782,0.651,0.782,0.131
"trigger-activate","related",0.597658883342217,0.306842897332815,0.597658883342217,0.290815986009402,0.7575,0.548,0.7575,0.2095
"submarine-doctor","unrelated",NA,0.298178172186605,0.515729647448884,0.217551475262279,NA,0.8285,0.905,0.0765
"section-paragraph","related",0.607280380855512,0.37209801464775,0.607280380855512,0.235182366207762,0.87,0.784,0.87,0.086
"reception-party","related",0.381897725793641,0.113371473412393,0.381897725793641,0.268526252381248,0.753,0.3285,0.753,0.4245
"author-actor","related",0.561216155047633,0.298377748562191,0.561216155047633,0.262838406485442,0.5885,0.421,0.5885,0.1675
"artist-strike","unrelated",NA,0.186616761707743,0.523653140936952,0.337036379229209,NA,0.683,0.8455,0.1625
"technology-science","related",0.572525467844101,0.35021988859605,0.572525467844101,0.222305579248051,0.846,0.722,0.846,0.124
"compassionate-generous","related",0.526644308708462,0.306174515427202,0.526644308708462,0.22046979328126,0.743,0.6255,0.743,0.1175
"demand-lion","unrelated",NA,0.406017962426677,0.69652660683837,0.290508644411693,NA,0.324,0.3715,0.0475
"guarantee-headquarters","unrelated",NA,0.126626438777176,0.382436199014117,0.255809760236941,NA,0.014,0.259,0.245
"recognize-eventually","unrelated",NA,0.275129600966693,0.493677122771919,0.218547521805226,NA,0.7125,0.8125,0.1
"trigger-option","unrelated",NA,0.344611089803138,0.788927062637507,0.444315972834369,NA,0.5765,0.8705,0.294
"arrange-program","unrelated",NA,0.239908081219927,0.608727652446954,0.368819571227027,NA,0.207,0.816,0.609
"nanny-importance","unrelated",NA,0.287304719094765,0.449906313258761,0.162601594163996,NA,0.5445,0.707,0.1625
"nice-lovely","related",0.470498490716869,0.142001210371549,0.470498490716869,0.32849728034532,0.834,0.7065,0.834,0.1275
"code-password","related",0.434803636907377,0.192449724505136,0.434803636907377,0.242353912402241,0.883,0.8825,0.883,5e-04
"pulse-fly","unrelated",NA,-0.155319381746732,0.16396384654915,0.319283228295882,NA,0.061,0.226,0.165
"hope-faith","related",0.416146071719074,0.201478593119512,0.416146071719074,0.214667478599562,0.8095,0.767,0.8095,0.0425
"cell-prison","related",0.286645432536962,-0.017033033830645,0.286645432536962,0.303678466367607,0.813,0.648,0.813,0.165
"soul-complete","unrelated",NA,0.388005446721273,0.629509491906062,0.241504045184789,NA,0.626,0.8325,0.2065
"waste-spend","related",0.431947671916916,0.181779916212262,0.431947671916916,0.250167755704654,0.516,0.271,0.516,0.245
"probability-likely","related",0.638706552499502,0.246684562723483,0.638706552499502,0.392021989776019,0.751,0.5485,0.751,0.2025
"insult-offend","related",0.613086346351601,0.417475198888343,0.613086346351601,0.195611147463258,0.805,0.68,0.805,0.125
"officially-ventilation","unrelated",NA,0.295461958580998,0.447461374520185,0.151999415939187,NA,0.5665,0.6915,0.125
"rule-protocol","related",0.588995514126435,0.323765227976346,0.588995514126435,0.265230286150089,0.751,0.635,0.751,0.116
"personal-thirst","unrelated",NA,0.453847078694127,0.647083107845478,0.193236029151351,NA,0.525,0.758,0.233
"road-highway","related",0.540551212962569,0.309631313540558,0.540551212962569,0.230919899422011,0.892,0.8195,0.892,0.0725
"chicken-turkey","related",0.488088092401492,0.25215970458272,0.488088092401492,0.235928387818772,0.8555,0.737,0.8555,0.1185
"expert-specialist","related",0.612350180322415,0.341710190250866,0.612350180322415,0.270639990071549,0.872,0.6995,0.872,0.1725
"enemy-opponent","related",0.597715297243514,0.315264686965483,0.597715297243514,0.282450610278031,0.8465,0.709,0.8465,0.1375
"embassy-harmony","unrelated",NA,0.220571246658827,0.444904023254642,0.224332776595815,NA,0.6695,0.748,0.0785
"impressive-amazing","related",0.610220388967795,0.396858687052239,0.610220388967795,0.213361701915556,0.827,0.7175,0.827,0.1095
"manager-free","unrelated",NA,0.314392657184406,0.579809358094896,0.26541670091049,NA,0.527,0.732,0.205
"combat-attract","unrelated",NA,0.145872165981222,0.391904832508658,0.246032666527436,NA,0.548,0.654,0.106
"southern-bride","unrelated",NA,0.296648556565834,0.5546607108718,0.258012154305966,NA,0.8415,0.9715,0.13
"polite-friendly","related",0.484960749720314,0.275981878440708,0.484960749720314,0.208978871279606,0.753,0.6135,0.753,0.1395
"apply-cemetery","unrelated",NA,0.296006501345483,0.495671053772044,0.199664552426561,NA,0.831,0.881,0.05
"progress-christian","unrelated",NA,0.397385296084601,0.632519063829168,0.235133767744567,NA,0.617,0.8295,0.2125
"protest-demonstration","related",0.539920785236417,0.338155673442138,0.539920785236417,0.201765111794279,0.885,0.774,0.885,0.111
"occur-dad","unrelated",NA,0.304725400964157,0.461886761298311,0.157161360334154,NA,0.632,0.737,0.105
"now-know","related",0.435483919202606,0.135966149636652,0.435483919202606,0.299517769565954,0.333,0.05,0.333,0.283
"escort-accompany","related",0.463687309866835,0.201508957751626,0.463687309866835,0.262178352115209,0.741,0.616,0.741,0.125
"evil-breakfast","unrelated",NA,0.444343969345879,0.579972973229814,0.135629003883935,NA,0.6245,0.672,0.0475
"combination-heal","unrelated",NA,0.269251968845058,0.467971732362619,0.198719763517561,NA,0.7,0.872,0.172
"critical-political","related",0.402025582993369,0.116988367328752,0.402025582993369,0.285037215664617,0.754,0.7065,0.754,0.0475
"male-dawn","unrelated",NA,0.240475090099945,0.498703267913542,0.258228177813597,NA,0.7285,0.83,0.1015
"dig-football","unrelated",NA,0.163962184117545,0.524109658365696,0.360147474248151,NA,0.6685,0.806,0.1375
"naive-cynical","related",0.31895891728169,0.118418063078386,0.31895891728169,0.200540854203304,0.2235,0.1625,0.2235,0.061
"control-prosecutor","unrelated",NA,0.25789304480262,0.503789024754404,0.245895979951784,NA,0.4905,0.846,0.3555
"crack-psychology","unrelated",NA,0.230329372281377,0.408716615520554,0.178387243239177,NA,0.36,0.6075,0.2475
"taxi-limousine","related",0.530718883683876,0.370646331632566,0.530718883683876,0.16007255205131,0.827,0.777,0.827,0.05
"attractive-grandmother","unrelated",NA,0.680850540367689,0.84478008791575,0.163929547548061,NA,0.862,0.9905,0.1285
"strength-coffee","unrelated",NA,0.160374842158607,0.413670027164125,0.253295185005518,NA,0.717,0.877,0.16
"meaning-importance","related",0.449906313258761,0.287304719094765,0.449906313258761,0.162601594163996,0.707,0.5445,0.707,0.1625
"golden-remain","unrelated",NA,0.355246551822128,0.699726870723579,0.344480318901451,NA,0.7595,0.841,0.0815
"control-manipulate","related",0.52086752210677,0.310787107577856,0.52086752210677,0.210080414528914,0.755,0.63,0.755,0.125
"capsule-realistic","unrelated",NA,0.379002224472349,0.553266229772388,0.174264005300039,NA,0.5255,0.654,0.1285
"poet-writer","related",0.429235342271538,0.155401574384751,0.429235342271538,0.273833767886787,0.88,0.779,0.88,0.101
"astronaut-pilot","related",0.444031078079208,0.20292474145369,0.444031078079208,0.241106336625518,0.6895,0.6445,0.6895,0.045
"reality-fantasy","related",0.446987735707597,0.225328611241686,0.446987735707597,0.221659124465911,0.7555,0.553,0.7555,0.2025
"smart-intelligent","related",0.566727669416935,0.318089944278649,0.566727669416935,0.248637725138286,0.956,0.896,0.956,0.06
"colony-federation","related",0.325809189009873,0.123926042415637,0.325809189009873,0.201883146594236,0.608,0.552,0.608,0.056
"sin-birthday","unrelated",NA,0.309979045026324,0.575130755801968,0.265151710775644,NA,0.752,0.827,0.075
"marathon-snake","unrelated",NA,0.308409940185821,0.554947891568541,0.24653795138272,NA,0.719,0.749,0.03
"vein-rarely","unrelated",NA,0.478689070008427,0.687166466154923,0.208477396146496,NA,0.7575,0.758,5e-04
"lord-privacy","unrelated",NA,0.380224596389887,0.635399117856168,0.255174521466281,NA,0.7265,0.849,0.1225
"excellent-great","related",0.554287467550149,0.241298615242221,0.554287467550149,0.312988852307928,0.8965,0.7785,0.8965,0.118
"camp-beer","unrelated",NA,0.267252924377598,0.567335250653717,0.300082326276119,NA,0.2125,0.875,0.6625
"old-battlefield","unrelated",NA,0.222914308488384,0.413186613269426,0.190272304781042,NA,0.548,0.7875,0.2395
"presence-spaghetti","unrelated",NA,0.346752061632966,0.562241372434202,0.215489310801236,NA,0.7875,0.8625,0.075
"uncomfortable-unpleasant","related",0.749585551838403,0.541402131395015,0.749585551838403,0.208183420443388,0.83,0.7575,0.83,0.0725
"ambassador-minister","related",0.479282987146186,0.245426601800157,0.479282987146186,0.233856385346029,0.7695,0.562,0.7695,0.2075
"fix-repair","related",0.720644914062572,0.464810250690225,0.720644914062572,0.255834663372347,0.9,0.8,0.9,0.1
"create-hard","unrelated",NA,0.359051423011192,0.618079567529886,0.259028144518694,NA,0.618,0.863,0.245
"opinion-corpse","unrelated",NA,0.226121898032233,0.506583984633298,0.280462086601065,NA,0.7565,0.7905,0.034
"feed-eat","related",0.541067740643939,0.320265690025857,0.541067740643939,0.220802050618082,0.8375,0.7875,0.8375,0.05
"orgasm-erection","related",0.470070279085678,0.254797687528946,0.470070279085678,0.215272591556732,0.837,0.7645,0.837,0.0725
"class-school","related",0.510524725993663,0.285125004333858,0.510524725993663,0.225399721659805,0.8615,0.6315,0.8615,0.23
"down-up","related",0.522603520930875,0.293527231076691,0.522603520930875,0.229076289854184,0.225,0.1925,0.225,0.0325
"night-symbol","unrelated",NA,0.183981078523816,0.499354377976534,0.315373299452718,NA,0.592,0.805,0.213
"smash-break","related",0.503356392659307,0.278295146252688,0.503356392659307,0.225061246406619,0.8625,0.655,0.8625,0.2075
"nasty-thunder","unrelated",NA,0.446931142392038,0.683486762533479,0.236555620141441,NA,0.855,0.9,0.045
"pistol-global","unrelated",NA,0.310935194828913,0.494809133741689,0.183873938912776,NA,0.6795,0.752,0.0725
"capital-city","related",0.450462691596538,0.232398695998723,0.450462691596538,0.218063995597815,0.8845,0.6395,0.8845,0.245
"tuna-lobster","related",0.407044406785974,0.206675646657499,0.407044406785974,0.200368760128475,0.681,0.639,0.681,0.042
"data-information","related",0.581441784859539,0.381264337263978,0.581441784859539,0.200177447595561,0.888,0.7545,0.888,0.1335
"shoulder-beauty","unrelated",NA,0.281832600964148,0.502539220225149,0.220706619261001,NA,0.6105,0.756,0.1455
"report-inform","related",0.535328238782794,0.320749668218388,0.535328238782794,0.214578570564406,0.6475,0.5315,0.6475,0.116
"journalism-politics","related",0.467111949874048,0.234085095783039,0.467111949874048,0.233026854091009,0.799,0.7515,0.799,0.0475
"little-news","unrelated",NA,0.047187875406431,0.332842033308447,0.285654157902016,NA,0.4885,0.746,0.2575
"diploma-inherit","unrelated",NA,0.291718880819784,0.528347960021372,0.236629079201588,NA,0.4635,0.692,0.2285
"trophy-medal","related",0.530441059631066,0.275477103625826,0.530441059631066,0.25496395600524,0.8585,0.7385,0.8585,0.12
"gain-win","related",0.56829121442587,0.251556768130437,0.56829121442587,0.316734446295433,0.8075,0.7015,0.8075,0.106
"warm-cool","related",0.496255328986923,0.163135247712196,0.496255328986923,0.333120081274727,0.755,0.6525,0.755,0.1025
"river-lake","related",0.627895733555617,0.323174366372595,0.627895733555617,0.304721367183022,0.825,0.7165,0.825,0.1085
"landing-flight","related",0.536706216786345,0.185976789340795,0.536706216786345,0.35072942744555,0.872,0.657,0.872,0.215
"valuable-atmosphere","unrelated",NA,0.323288189332076,0.437919942855186,0.11463175352311,NA,0.539,0.754,0.215
"advertising-marketing","related",0.607679619106929,0.190591769150532,0.607679619106929,0.417087849956397,0.858,0.124,0.858,0.734
"worried-height","unrelated",NA,0.33202683004618,0.528215790255105,0.196188960208925,NA,0.651,0.782,0.131
"lamp-candle","related",0.545797726207205,0.30125914939202,0.545797726207205,0.244538576815185,0.848,0.7355,0.848,0.1125
"toilet-connection","unrelated",NA,0.350163660310956,0.587266247928524,0.237102587617568,NA,0.7545,0.8645,0.11
"clan-web","unrelated",NA,0.49811899512611,0.721837976009116,0.223718980883006,NA,0.69,0.9,0.21
"proceed-mayonnaise","unrelated",NA,0.311826901801666,0.49738942494159,0.185562523139924,NA,0.7515,0.752,5e-04
"crown-throne","related",0.558109063636322,0.274619862242907,0.558109063636322,0.283489201393415,0.8715,0.7555,0.8715,0.116
"national-global","related",0.494809133741689,0.310935194828913,0.494809133741689,0.183873938912776,0.752,0.6795,0.752,0.0725
"record-recording","related",0.66197132665793,0.51917328191058,0.66197132665793,0.14279804474735,0.8735,0.7065,0.8735,0.167
"call-external","unrelated",NA,0.473188106331972,0.748083122031923,0.274895015699951,NA,0.6025,0.7585,0.156
"front-rear","related",0.607892401095633,0.348301124608295,0.607892401095633,0.259591276487338,0.859,0.774,0.859,0.085
"contamination-radiation","related",0.43365562266988,0.200704996480273,0.43365562266988,0.232950626189607,0.748,0.636,0.748,0.112
"tenant-butt","unrelated",NA,0.181228027186528,0.48410501446002,0.302876987273492,NA,0.819,0.862,0.043
"war-battle","related",0.640843139758898,0.401191269421668,0.640843139758898,0.23965187033723,0.9035,0.781,0.9035,0.1225
"workshop-cheek","unrelated",NA,0.230012086614452,0.449694243817246,0.219682157202794,NA,0.6635,0.7635,0.1
"round-tooth","unrelated",NA,0.215339686331521,0.519057113528192,0.303717427196671,NA,0.132,0.5305,0.3985
"attractive-charming","related",0.567939740644143,0.386016468699826,0.567939740644143,0.181923271944317,0.811,0.736,0.811,0.075
"aspirin-orbit","unrelated",NA,0.317544182680199,0.571700905996329,0.25415672331613,NA,0.8115,0.859,0.0475
"passenger-driver","related",0.518633810454171,0.232692906332823,0.518633810454171,0.285940904121348,0.845,0.628,0.845,0.217
"poet-hole","unrelated",NA,0.072476520468781,0.336291713401095,0.263815192932314,NA,0.667,0.748,0.081
"throat-captain","unrelated",NA,0.39824212051044,0.618130929710319,0.219888809199879,NA,0.7835,0.8585,0.075
"alert-alarm","related",0.760711008578922,0.545275043127168,0.760711008578922,0.215435965451754,0.8485,0.666,0.8485,0.1825
"forgiveness-pill","unrelated",NA,0.446640585133884,0.626036498915887,0.179395913782003,NA,0.686,0.8185,0.1325
"workshop-garage","related",0.402097223087257,0.123393642599068,0.402097223087257,0.278703580488189,0.692,0.6075,0.692,0.0845
"fair-reasonable","related",0.669730734110043,0.385064585164669,0.669730734110043,0.284666148945374,0.76,0.6585,0.76,0.1015
"superman-remarkable","unrelated",NA,0.506800393386839,0.760108827085297,0.253308433698458,NA,0.5695,0.777,0.2075
"inspector-commissioner","related",0.548934258842867,0.399470899817708,0.548934258842867,0.149463359025159,0.669,0.557,0.669,0.112
"suicide-murder","related",0.502001862203727,0.294006901035071,0.502001862203727,0.207994961168656,0.746,0.701,0.746,0.045
"ordinary-usual","related",0.780133153063246,0.527257032380789,0.780133153063246,0.252876120682457,0.734,0.63,0.734,0.104
"princess-prince","related",0.655987998762392,0.449818045572848,0.655987998762392,0.206169953189544,0.905,0.783,0.905,0.122
"cash-destiny","unrelated",NA,0.49646951490759,0.68222276102714,0.18575324611955,NA,0.7925,0.8935,0.101
"mouse-photographer","unrelated",NA,0.0328084152832051,0.294678299863987,0.261869884580782,NA,0.5545,0.6645,0.11
"opening-closure","related",0.561076929099726,0.325837452315669,0.561076929099726,0.235239476784057,0.832,0.7845,0.832,0.0475
"hobby-cerebral","unrelated",NA,0.33482351404239,0.523982985487057,0.189159471444667,NA,0.7315,0.8625,0.131
"sword-knife","related",0.647972227458824,0.448273804827737,0.647972227458824,0.199698422631087,0.857,0.7695,0.857,0.0875
"recover-heal","related",0.467971732362619,0.269251968845058,0.467971732362619,0.198719763517561,0.872,0.7,0.872,0.172
"marine-navy","related",0.407244074437923,0.117772590314715,0.407244074437923,0.289471484123208,0.871,0.643,0.871,0.228
"hire-rent","related",0.659363432428862,0.309452000852231,0.659363432428862,0.349911431576631,0.87,0.732,0.87,0.138
"grain-ironic","unrelated",NA,0.669134400214132,0.900426134075498,0.231291733861366,NA,0.825,0.875,0.05
"mouth-nose","related",0.485525967613884,0.2054204287744,0.485525967613884,0.280105538839484,0.802,0.716,0.802,0.086
"consider-light","unrelated",NA,0.061193020891863,0.373858213073266,0.312665192181403,NA,0.7295,0.873,0.1435
"lightning-thunder","related",0.683486762533479,0.446931142392038,0.683486762533479,0.236555620141441,0.9,0.855,0.9,0.045
"contract-agreement","related",0.530458790210622,0.342939955262321,0.530458790210622,0.187518834948301,0.864,0.718,0.864,0.146
"racist-performance","unrelated",NA,0.357019314768059,0.518909740257396,0.161890425489337,NA,0.688,0.8575,0.1695
"push-pull","related",0.6985864169702,0.387125686465497,0.6985864169702,0.311460730504703,0.7975,0.6585,0.7975,0.139
"lie-liar","related",0.567917525941748,0.334258285435056,0.567917525941748,0.233659240506692,0.8585,0.786,0.8585,0.0725
"health-education","related",0.46423694565096,0.266375793052517,0.46423694565096,0.197861152598443,0.75,0.0945,0.75,0.6555
"shirt-worry","unrelated",NA,0.442115267453082,0.682738460554114,0.240623193101032,NA,0.7405,0.8415,0.101
"necessary-need","related",0.709566794002477,0.42930322858056,0.709566794002477,0.280263565421917,0.751,0.403,0.751,0.348
"kilo-gram","related",0.390502524394973,0.175279538771695,0.390502524394973,0.215222985623278,0.912,0.8615,0.912,0.0505
"leave-dress","unrelated",NA,0.250291622007763,0.464798813466225,0.214507191458462,NA,0.67,0.8835,0.2135
"grab-catch","related",0.641911828358514,0.36866614268019,0.641911828358514,0.273245685678324,0.81,0.698,0.81,0.112
"anger-rent","unrelated",NA,0.309452000852231,0.659363432428862,0.349911431576631,NA,0.732,0.87,0.138
"boot-assistant","unrelated",NA,0.142856627545415,0.446724837977759,0.303868210432344,NA,0.719,0.8425,0.1235
"show-sailor","unrelated",NA,0.177041529495817,0.508995360403172,0.331953830907355,NA,0.6585,0.8195,0.161
"anniversary-birthday","related",0.575130755801968,0.309979045026324,0.575130755801968,0.265151710775644,0.827,0.752,0.827,0.075
"near-far","related",0.58761817971974,0.226222197167439,0.58761817971974,0.361395982552301,0.2605,0.1605,0.2605,0.1
"tasty-delicious","related",0.793774743423905,0.576668690766189,0.793774743423905,0.217106052657716,0.965,0.8925,0.965,0.0725
"lip-writer","unrelated",NA,0.155401574384751,0.429235342271538,0.273833767886787,NA,0.779,0.88,0.101
"equipment-honest","unrelated",NA,0.205947673157971,0.454781139209994,0.248833466052023,NA,0.68,0.759,0.079
"factor-junior","unrelated",NA,0.393319211272611,0.637104172276633,0.243784961004022,NA,0.6375,0.8475,0.21
"deadly-fatal","related",0.548291757214937,0.32745137339207,0.548291757214937,0.220840383822867,0.8535,0.651,0.8535,0.2025
"locked-closed","related",0.645211372428207,0.497332632230896,0.645211372428207,0.147878740197311,0.827,0.727,0.827,0.1
"uncle-dad","related",0.461886761298311,0.304725400964157,0.461886761298311,0.157161360334154,0.737,0.632,0.737,0.105
"grateful-paragraph","unrelated",NA,0.37209801464775,0.607280380855512,0.235182366207762,NA,0.784,0.87,0.086
"november-december","related",0.689508422533206,0.445524792540261,0.689508422533206,0.243983629992945,0.8695,0.784,0.8695,0.0855
"window-ant","unrelated",NA,-0.04146538738391,0.295484326915263,0.336949714299173,NA,0.7705,0.818,0.0475
"god-business","unrelated",NA,0.237865264472676,0.540222997559046,0.30235773308637,NA,0.699,0.874,0.175
"surprise-disappointment","related",0.526568632183225,0.317302245041157,0.526568632183225,0.209266387142068,0.6555,0.4385,0.6555,0.217
"prevent-stop","related",0.585418813282572,0.321837858176255,0.585418813282572,0.263580955106317,0.8755,0.7195,0.8755,0.156
"file-unexpectedly","unrelated",NA,0.508280722855342,0.681479840412578,0.173199117557236,NA,0.8455,0.8455,0
"jazz-music","related",0.496946669541785,0.145056162888735,0.496946669541785,0.35189050665305,0.9045,0.697,0.9045,0.2075
"rest-batman","unrelated",NA,0.319936172281069,0.563906141535499,0.24396996925443,NA,0.846,0.921,0.075
"mercenary-sand","unrelated",NA,0.240152823059316,0.468619248789724,0.228466425730408,NA,0.6835,0.756,0.0725
"imperial-laugh","unrelated",NA,0.464656350843392,0.587938203782809,0.123281852939417,NA,0.836,0.8835,0.0475
"freedom-democracy","related",0.504752105927441,0.246159499692726,0.504752105927441,0.258592606234715,0.8745,0.756,0.8745,0.1185
"toast-army","unrelated",NA,0.267001555379647,0.40659150175758,0.139589946377933,NA,0.8135,0.861,0.0475
"cup-worthless","unrelated",NA,0.595630020392008,0.820736692845206,0.225106672453198,NA,0.8035,0.8585,0.055
"advice-advise","related",0.814856708059042,0.61085251954826,0.814856708059042,0.204004188510782,0.7875,0.6945,0.7875,0.093
"probability-prepare","unrelated",NA,0.324287036718166,0.664021702106921,0.339734665388755,NA,0.5345,0.751,0.2165
"iron-selfish","unrelated",NA,0.180394417835773,0.411740462751252,0.231346044915479,NA,0.496,0.546,0.05
"gang-fantasy","unrelated",NA,0.225328611241686,0.446987735707597,0.221659124465911,NA,0.553,0.7555,0.2025
"factory-production","related",0.601432755797729,0.382164409524239,0.601432755797729,0.21926834627349,0.8525,0.7515,0.8525,0.101
"cream-evening","unrelated",NA,0.312519798334517,0.595874436071743,0.283354637737226,NA,0.643,0.8535,0.2105
"naive-week","unrelated",NA,0.541512268706096,0.695033701978034,0.153521433271938,NA,0.7185,0.836,0.1175
"planet-orbit","related",0.571700905996329,0.317544182680199,0.571700905996329,0.25415672331613,0.859,0.8115,0.859,0.0475
"mother-father","related",0.737096421947331,0.484448245189968,0.737096421947331,0.252648176757363,0.975,0.775,0.975,0.2
"operational-beautiful","unrelated",NA,0.601342859413458,0.828722558679014,0.227379699265556,NA,0.796,0.9175,0.1215
"half-resist","unrelated",NA,0.432147394345501,0.664721106754195,0.232573712408694,NA,0.5675,0.75,0.1825
"balance-harmony","related",0.444904023254642,0.220571246658827,0.444904023254642,0.224332776595815,0.748,0.6695,0.748,0.0785
"loser-winner","related",0.454734504317823,0.265973765643811,0.454734504317823,0.188760738674012,0.846,0.761,0.846,0.085
"jurisdiction-onion","unrelated",NA,0.457949226798022,0.549319984495981,0.0913707576979589,NA,0.871,0.871,0
"increase-alley","unrelated",NA,0.259508090844078,0.549184866333587,0.289676775489509,NA,0.669,0.7415,0.0725
"check-verify","related",0.715606212567913,0.383065629944873,0.715606212567913,0.33254058262304,0.824,0.5765,0.824,0.2475
"zoo-circus","related",0.424830120923037,0.191302622842505,0.424830120923037,0.233527498080532,0.728,0.641,0.728,0.087
"preparation-planning","related",0.599010600118171,0.429995988066648,0.599010600118171,0.169014612051523,0.755,0.565,0.755,0.19
"concrete-witch","unrelated",NA,0.270281328994142,0.368087954017529,0.0978066250233874,NA,0.634,0.769,0.135
"dancer-dance","related",0.638613125117286,0.40619902491486,0.638613125117286,0.232414100202426,0.8735,0.795,0.8735,0.0785
"plus-weapon","unrelated",NA,0.230806816014374,0.535081024071253,0.304274208056879,NA,0.705,0.88,0.175
"desert-financing","unrelated",NA,0.44842084477167,0.577155935076936,0.128735090305266,NA,0.793,0.8655,0.0725
"refugee-up","unrelated",NA,0.293527231076691,0.522603520930875,0.229076289854184,NA,0.1925,0.225,0.0325
"refuse-high","unrelated",NA,0.478261104117419,0.638985450424361,0.160724346306942,NA,0.731,0.806,0.075
"cough-fever","related",0.377387300626161,0.122795947796148,0.377387300626161,0.254591352830013,0.7855,0.6575,0.7855,0.128
"paranoid-maid","unrelated",NA,0.31583381840807,0.486481121848022,0.170647303439952,NA,0.64,0.746,0.106
"see-meet","related",0.493512511233289,0.196405708025536,0.493512511233289,0.297106803207753,0.7075,0.553,0.7075,0.1545
"horror-believe","unrelated",NA,0.281150400569247,0.493153937393584,0.212003536824337,NA,0.5355,0.7805,0.245
"speech-full","unrelated",NA,0.246140200208359,0.542904554538116,0.296764354329757,NA,0.6385,0.846,0.2075
"catholic-christian","related",0.632519063829168,0.397385296084601,0.632519063829168,0.235133767744567,0.8295,0.617,0.8295,0.2125
"observation-evaluation","related",0.618596290581454,0.217203009850175,0.618596290581454,0.401393280731279,0.7435,0.211,0.7435,0.5325
