"word","zRTMean_related","zRTMean_unrelated","en_cosine_related","en_cosine_unrelated","zRT_Priming_Effect","RelatedCos","DifferenceCos","A.RelatedPrompt","A.DifferencePrompt","Fb.RelatedPrompt","Fb.DifferencePrompt"
"leader",-0.362847816232853,-0.289588323949274,0.522239185572081,0.125332765794489,0.0732594922835791,0.638482776902737,0.45543356238452,0.7365,0.499,0.6795,0.536
"lecture",-0.23889398583047,-0.0164765239302034,0.572882897311863,0.141438174610578,0.222417461900267,0.436075368386837,0.215181750513112,0.855,0.704,0.845,0.7325
"left",-0.35685679252262,-0.288342292327087,0.428861540948474,0.132924742934271,0.0685145001955325,0.660289719923351,0.444991131493321,0.8315,0.718,0.5,0.4
"legal",-0.312727799468636,-0.32563144402626,0.587613277186458,0.129816518223251,-0.0129036445576242,0.672097468057473,0.409983587097119,0.7935,0.5715,0.9,0.844
"legend",-0.214696823406595,-0.20799397842669,0.607917254664976,0.1197743194249,0.0067028449799047,0.389860453303329,0.127279247017157,0.8485,0.7375,0.825,0.769
"length",-0.361844944709865,-0.321511728620246,0.470778866741133,0.108729254015293,0.040333216089619,0.61066081202529,0.348960176748926,0.783,0.649,0.7915,0.6795
"let",-0.276971943117461,-0.141357515908453,0.584988130510302,0.1162334148429,0.135614427209008,0.599634746554142,0.125052112066506,0.8645,0.742,0.9,0.7885
"letter",-0.253211568566712,-0.28066726383204,0.682689582786565,0.148972410939977,-0.0274556952653278,0.472692729228846,0.238453158684372,0.7395,0.692,0.753,0.647
"liar",-0.40411201549193,-0.207654662170907,0.469907008331454,0.0670333346788069,0.196457353321023,0.567917525941748,0.334258285435056,0.8585,0.786,0.8875,0.8375
"liberal",-0.0630396825325047,0.0953904087276409,0.726131162375141,0.133701657410642,0.158430091260146,0.621169594322605,0.361946563358718,0.7685,0.561,0.217,0.105
"lick",-0.223716157648452,0.0825728381118806,0.455472789184946,0.128914898257477,0.306288995760332,0.508037470843933,0.129105641334434,0.861,0.761,0.728,0.6655
"lieutenant",0.817326094572539,0.980749380448034,0.698880291720758,0.0964136982534418,0.163423285875495,0.59035216380019,0.346431532756606,0.8375,0.7275,0.8375,0.7255
"light",-0.292580973638214,-0.294153849789679,0.523320357283627,0.129078394538153,-0.00157287615146451,0.373858213073266,0.061193020891863,0.873,0.7295,0.056,0
"likely",-0.216719648753317,-0.289974100548911,0.353821792535495,0.143628202190275,-0.073254451795594,0.638706552499502,0.246684562723483,0.751,0.5485,0.625,0.625
"limousine",1.05186454942846,1.22019719454997,0.531889468773424,0.131298947814805,0.168332645121508,0.530718883683876,0.370646331632566,0.827,0.777,0.846,0.846
"ling",0.557971942032979,0.0190420486972216,0.607037044165018,0.124453942878252,-0.538929893335758,0.506602743614601,0.11219291050358,0.1685,0.0375,0.2,0.1135
"lion",-0.347936582353331,-0.19700289828719,0.48894142475899,0.109442083575594,0.15093368406614,0.69652660683837,0.406017962426677,0.3715,0.324,0.3,0.3
"literature",0.082220975674836,0.0255950839045346,0.574772453593406,0.131101773887913,-0.0566258917703014,0.378453195876964,0.230468478423472,0.8745,0.8245,0.826,0.826
"liver",-0.369308294736644,-0.178938554493721,0.733367277639787,0.0933948608612383,0.190369740242923,0.605560443431617,0.381239598994269,0.8375,0.837,0.837,0.837
"lizard",-0.26051044378562,-0.183861002501864,0.619539535410917,0.081913233440761,0.0766494412837558,0.465846580140952,0.262946074128505,0.742,0.732,0.817,0.817
"loan",-0.0317800461310664,-0.21855298849777,0.493151608402564,0.0927128386793513,-0.186772942366704,0.509934359588149,0.230899118137254,0.8935,0.7635,0.883,0.808
"lobster",-0.153706779148932,0.0980615529260591,0.598562328131198,0.142188655614678,0.251768332074991,0.407044406785974,0.206675646657499,0.681,0.639,0.753,0.728
"local",-0.232944895759998,-0.266259388388932,0.53348207121582,0.0550715614765217,-0.0333144926289341,0.552949502814926,0.364542701370929,0.765,0.5525,0.797,0.6345
"location",-0.1628174819705,-0.132041177534503,0.424323296051035,0.110795268217639,0.0307763044359968,0.717954252062275,0.481820132488126,0.9115,0.704,0.95,0.858
"lock",-0.391440457516966,-0.246902398674662,0.484884178813441,0.0937278013569238,0.144538058842304,0.508705991012833,0.278171111770131,0.95,0.8475,0.95,0.8775
"lonely",-0.314372561140279,-0.186646746103185,0.494003870383371,0.0532310474838509,0.127725815037094,0.624159849826848,0.368033897425343,0.842,0.735,0.775,0.65
"long",-0.47095823506279,-0.256480475053675,0.501859123136227,0.0980797410214557,0.214477760009115,0.540050160920467,0.323180006564889,0.7685,0.6685,0.55,0.55
"love",-0.510244864044824,-0.343496662236988,0.549401338303728,0.109784059158653,0.166748201807836,0.373150033685537,0.08110408373832,0.8375,0.6075,0.8215,0.6885
"lovely",-0.473166440443438,-0.420885572527183,0.680031427652625,0.131415470463985,0.0522808679162546,0.470498490716869,0.142001210371549,0.834,0.7065,0.8,0.8
"lover",-0.346795047768566,-0.33037153225589,0.578542849964847,0.133480817405156,0.016423515512676,0.387412443964336,-0.078811305126498,0.765,0.111,0.8,0.475
"lunch",-0.499689997579218,-0.252828186009638,0.572884836724432,0.0980511211372488,0.24686181156958,0.567518647590883,0.351764154048204,0.701,0.6535,0.714,0.664
"machine",-0.285576336517783,-0.309934581248193,0.549856730727732,0.122704400960724,-0.0243582447304094,0.582323634113489,0.388154991909865,0.8685,0.6535,0.875,0.769
"magazine",-0.125150114254454,-0.0856766795553614,0.376503293938055,0.0773736308416112,0.0394734346990923,0.414052311258352,0.12559478278704,0.677,0.432,0.494,0.382
"maid",-0.275630261947555,0.00644670452652965,0.575249567518148,0.0966025240670913,0.282076966474085,0.486481121848022,0.31583381840807,0.746,0.64,0.746,0.696
"maintain",-0.0321525626383978,0.0297599881633294,0.543143926061679,0.0560119259554932,0.0619125508017272,0.588491261869751,0.488234562746203,0.59,0.4215,0.567,0.567
"maintenance",0.251367232247653,0.397526632937389,0.4388851969604,0.119982165870517,0.146159400689737,0.465317764049439,0.179142279162374,0.755,0.645,0.6645,0.5565
"manipulate",0.224176895958246,0.442710504285666,0.428028181098822,0.0279774206418357,0.21853360832742,0.52086752210677,0.310787107577856,0.755,0.63,0.705,0.705
"map",-0.346032351662853,-0.347615176563803,0.54325463428895,0.148231866293627,-0.00158282490095052,0.484934980937407,0.242859206210762,0.862,0.646,0.8395,0.6835
"marketing",-0.287083702527733,0.0016578251204097,0.690352202019615,0.10019541299081,0.288741527648143,0.607679619106929,0.190591769150532,0.858,0.124,0.8875,0.264
"marriage",-0.377169061080213,-0.252215461263825,0.576315715242254,0.092371362043263,0.124953599816388,0.620363985175437,0.320021356230555,0.8835,0.756,0.875,0.759
"married",-0.403207790378,-0.230563488695887,0.223514173088647,0.134184938416474,0.172644301682112,0.510942967235513,0.361479252896136,0.735,0.5595,0.8,0.65
"massage",-0.26300116011979,-0.0181493777446116,0.526489706820899,0.114216144533623,0.244851782375178,0.385318806772091,0.169847030174104,0.7695,0.3815,0.746,0.565
"match",-0.335246637228217,-0.273922645352128,0.468204495194721,0.105133102945895,0.0613239918760887,0.565343742815024,0.361712327737545,0.818,0.7455,0.8595,0.8035
"mathematics",-0.026964282445944,0.241980573908876,0.74127001895254,0.11922051001837,0.26894485635482,0.506196916036428,0.347826916461995,0.8735,0.7735,0.825,0.719
"maximum",-0.294412456737009,-0.0684820258450234,0.71479003847551,0.104631932195841,0.225930430891986,0.609924417015266,0.277765009906315,0.842,0.551,0.775,0.6075
"mayonnaise",0.330309820697012,0.388090454752402,0.682745865466116,0.105325470721762,0.0577806340553902,0.49738942494159,0.311826901801666,0.752,0.7515,0.777,0.777
"mayor",-0.13813531480199,-0.035994056498817,0.602126489314383,0.10798121825924,0.102141258303173,0.41840110391497,0.149550831463951,0.6535,0.535,0.69,0.584
"meal",-0.511966579555339,-0.37396716621017,0.568017898310106,0.0418603234088758,0.137999413345169,0.500255472811491,0.267195038558405,0.8655,0.7345,0.875,0.865
"meat",-0.506204982453676,-0.272190337752007,0.665145737374814,0.0879560196814787,0.234014644701669,0.497340700424583,0.265508750927777,0.866,0.8185,0.875,0.875
"mechanical",-0.072647946385206,0.319214021676679,0.541665181338513,0.0684572446215881,0.391861968061884,0.499161422351569,0.268005082739391,0.7835,0.681,0.8115,0.6995
"medal",-0.0702607393959983,-0.0602559234366253,0.582692567479462,0.103774364179738,0.0100048159593731,0.530441059631066,0.275477103625826,0.8585,0.7385,0.85,0.775
"medallion",0.889549603480795,0.958696585783,0.419836189531468,0.119811110819173,0.069146982302205,0.28472695798185,0.140114478385713,0.623,0.472,0.4685,0.39
"meet",-0.556817060041993,-0.395577066216276,0.493680073322069,0.12538477771378,0.161239993825716,0.493512511233289,0.196405708025536,0.7075,0.553,0.3505,0.232
"meeting",-0.212978843695293,-0.355283458839686,0.587893558677771,0.146655196466738,-0.142304615144393,0.775195786762225,0.490664082732488,0.844,0.63,0.8585,0.715
"merchant",0.17576545184574,0.269761107767614,0.324999924328032,0.108506771597942,0.0939956559218734,0.489472829156552,0.190191409428642,0.7825,0.45,0.8,0.5675
"mercy",-0.197736518355143,-0.206574373467055,0.541832792415341,0.143009724068629,-0.00883785511191201,0.511236703991824,0.267038881754509,0.8285,0.6585,0.8875,0.7875
"message",-0.306191995212051,-0.153605037017626,0.416315938715363,0.0584046819747039,0.152586958194425,0.491840833025276,0.290407513288027,0.746,0.531,0.5725,0.4725
"metal",-0.309075970612199,-0.0834541776582803,0.652841977639542,0.106805885314831,0.225621792953918,0.668394417219626,0.440296872598325,0.8855,0.8005,0.9,0.8
"meter",-0.267374651195441,0.107563775706135,0.57674804862179,0.109659418126473,0.374938426901576,0.431294918053631,0.072947994019326,0.8865,0.764,0.94,0.828
"microphone",0.109233958599786,0.148150054123302,0.591788657865381,0.0254074012136489,0.0389160955235162,0.469681365315792,0.284679383154759,0.746,0.696,0.765,0.765
"microscope",-0.0325625297099506,0.256571302369978,0.560626021011652,0.148246678568144,0.289133832079929,0.541819996132174,0.338516225300978,0.7755,0.693,0.8115,0.8115
"military",-0.133088744367838,0.0470870813187372,0.447833872796103,0.145867730616155,0.180175825686575,0.450713166443491,0.228334641088957,0.748,0.617,0.741,0.6325
"minister",0.13361356442112,0.151169416923573,0.438043915685471,0.115724091361513,0.0175558525024536,0.479282987146186,0.245426601800157,0.7695,0.562,0.75,0.638
"ministry",0.210795424178955,0.37732213737337,0.411604797126626,0.0665401676289422,0.166526713194415,0.418993989263789,0.236946102144556,0.742,0.626,0.6705,0.561
"minus",-0.0111230812724576,0.248499505609022,0.367517249985713,0.136529342796754,0.25962258688148,0.554701456277723,0.376397618256058,0.8235,0.786,0.65,0.65
"minute",-0.412263079150746,-0.20608357599964,0.611736010291129,0.129600988474906,0.206179503151106,0.623683393415855,0.447432485075797,0.8245,0.737,0.7985,0.6925
"mirror",-0.289708494050835,-0.333075896431919,0.618837432144747,0.109291955214391,-0.0433674023810842,0.598942821879981,0.344283426912762,0.896,0.681,0.85,0.749
"misery",0.0863301713805563,0.356202128160919,0.590905057805458,0.0934603729553673,0.269871956780363,0.490789902250482,0.287022312992668,0.875,0.674,0.844,0.744
"misfortune",0.263020002027195,0.678795894782387,0.518008478367046,0.130281123489981,0.415775892755192,0.710075244025077,0.492314692385296,0.8535,0.7695,0.8285,0.739
"missile",0.331035413053337,0.549756394169635,0.629978624651374,0.11549112810905,0.218720981116299,0.463584313086173,0.281210523680449,0.875,0.8475,0.8195,0.8195
"mission",-0.287304133988105,-0.243063807637986,0.601015080221981,0.0972261817015708,0.0442403263501191,0.593254131030107,0.344686190126355,0.7715,0.524,0.8,0.694
"mistake",-0.193617346324893,-0.31500126936499,0.620022416387619,0.123914608363692,-0.121383923040097,0.545919759236362,0.258410079153296,0.861,0.7025,0.9,0.769
"mixture",-0.06951760474665,-0.0662748675033788,0.54789917168674,0.0644184400171651,0.00324273724327123,0.522048433486593,0.318094946624705,0.873,0.763,0.875,0.825
"modest",0.000610330389835306,0.0202536718554482,0.610462270696377,0.138125462355115,0.0196433414656129,0.72685642774063,0.49639154345021,0.846,0.7725,0.866,0.866
"monastery",0.892524855216563,1.25669870213609,0.542439886231061,0.122265732985327,0.364173846919529,0.551921936572556,0.371908878134041,0.816,0.7785,0.8305,0.725
"money",-0.583085244094564,-0.430326727279464,0.723606261349901,0.0801879908481691,0.1527585168151,0.623879411181118,0.343647961849626,1,0.8475,1,0.9525
"monitor",-0.0737985632750679,0.00909391930982083,0.369302859474229,0.106613123159519,0.0828924825848887,0.603362986599319,0.37211871430705,0.888,0.658,0.875,0.763
"morning",-0.582345802271026,-0.353616757210528,0.463246607135415,0.129925275166504,0.228729045060498,0.442572331727679,0.17476048136032,0.7595,0.6255,0.627,0.515
"morphine",0.41781546855547,0.730099082263255,0.575689860667067,0.0603823440532691,0.312283613707785,0.378288947675962,0.157293665427556,0.758,0.6645,0.825,0.7525
"motel",-0.260653879073044,0.239170413933838,0.759718185562404,0.111499743555477,0.499824293006882,0.532382713019594,0.378974274556632,0.8495,0.7645,0.825,0.725
"mountain",-0.2997750503985,-0.204741585009194,0.700842150680571,0.144751952361958,0.0950334653893057,0.434333023733323,0.208307446223648,0.8485,0.77,0.872,0.872
"movie",-0.270280558617182,-0.0912381690393107,0.488583791492114,0.103547842324847,0.179042389577871,0.452123522539375,0.230147777557326,0.741,0.5135,0.763,0.657
"mum",-0.0017082168135746,0.183214574141617,0.45363172281948,0.116496228732494,0.184922790955192,0.491115110030748,0.234490509209801,0.875,0.692,0.85,0.681
"murder",-0.354111808379436,-0.279649465479043,0.499535054284948,0.128423491542016,0.0744623429003923,0.502001862203727,0.294006901035071,0.746,0.701,0.8,0.8
"murderer",-0.133263413208485,0.146097147529769,0.789414100521375,0.135611962724035,0.279360560738253,0.507438324112697,0.343084897384435,0.925,0.8165,1,0.925
"muscle",-0.325147178180808,-0.224531744531882,0.447954337505773,0.145260591329749,0.100615433648926,0.408573053459946,0.081061037173878,0.7925,0.6215,0.743,0.636
"museum",-0.048603681733027,0.0860814090750496,0.567145100167768,0.0965026845872392,0.134685090808077,0.410170274661509,0.213714325788153,0.709,0.5865,0.6645,0.567
"music",-0.48595365808666,-0.45716425089526,0.650044765414308,0.144913422708346,0.0287894071914007,0.496946669541785,0.145056162888735,0.9045,0.697,0.9,0.788
"musician",-0.1105100461673,0.0721543863014422,0.728652786550178,0.0892937644500384,0.182664432468742,0.653420401325092,0.417762842651627,0.893,0.7275,0.9,0.8
"mutation",0.347613592290488,0.608708158637623,0.58752503270942,0.111644541730092,0.261094566347135,0.474149727187886,0.19200201433754,0.854,0.609,0.8625,0.6485
"mystery",-0.208470278580905,-0.107245826283091,0.418259212730264,0.0818774788535383,0.101224452297814,0.470129497078069,0.199971266063561,0.859,0.6485,0.771,0.642
"naked",-0.337369949074485,-0.151224634002434,0.771078416091552,0.109127962706232,0.186145315072051,0.80600410143621,0.597571602937315,0.9,0.865,0.925,0.925
"nation",-0.121056973224892,-0.169681994332478,0.710852229945143,0.125974832389146,-0.0486250211075857,0.679359170170318,0.398377422431403,0.884,0.674,0.9,0.7875
"nausea",0.00883137426876929,0.429299205816145,0.618062154735655,0.0942463995307689,0.420467831547376,0.410650886379279,0.183736346429561,0.83,0.704,0.8,0.688
"navy",-0.310236795611588,-0.112055248742087,0.561842136069914,0.145414600936578,0.198181546869502,0.407244074437923,0.117772590314715,0.871,0.643,0.775,0.65
"neck",-0.289313384407139,-0.301029383643121,0.539128823155493,0.120856083024783,-0.0117159992359823,0.552042948917381,0.05624906561857,0.842,0.767,0.8,0.8
"necklace",-0.0904367909969449,-0.0510460325179419,0.545005858412374,0.0765566719797276,0.039390758479003,0.448472854018311,0.279633446464243,0.8635,0.7955,0.739,0.694
"need",-0.161701103988276,-0.155725142399978,0.451162759693791,0.110468562846796,0.00597596158829813,0.709566794002477,0.42930322858056,0.751,0.403,0.825,0.5645
"negative",-0.193330388878479,-0.0407696879031408,0.781418348610321,0.144771442668335,0.152560700975338,0.730037757358931,0.487781793478657,0.7645,0.5565,0,-0.117
"nephew",-0.156944031436689,-0.0124912239547765,0.608601164465104,0.0893411666096946,0.144452807481912,0.650868092589807,0.411140945525036,0.5695,0.4825,0.627,0.571
"nervous",-0.209028230726773,-0.288130167996276,0.623843765958617,0.0634944788016513,-0.079101937269503,0.467325328801276,0.23208187679472,0.8485,0.7105,0.8625,0.755
"news",-0.280977968870108,-0.294764367725254,0.292536624789159,0.119535148379405,-0.0137863988551463,0.332842033308447,0.047187875406431,0.746,0.4885,0.741,0.629
"newspaper",-0.0769368115266561,0.0593395272738736,0.541575402036333,0.116946183335898,0.13627633880053,0.462984379446258,0.280556624346866,0.8285,0.6935,0.75,0.6775
"noon",-0.173740895989105,-0.153122283005542,0.664210159347881,0.0973532298105194,0.0206186129835629,0.495694043847351,0.193006786187242,0.6205,0.548,0.545,0.545
"normal",-0.350296924855876,-0.42443718849428,0.472084823529714,0.147309316241564,-0.0741402636384041,0.510692372843815,0.224722699932334,0.7125,0.6,0.411,0.305
"north",-0.471859645944895,-0.136745310361436,0.881040230772815,0.132267109268155,0.335114335583459,0.711658558860175,0.46349539008075,0.8465,0.7265,0.9,0.7875
"nose",-0.407654605286103,-0.326852499819025,0.527552800030575,0.13405300041122,0.0808021054670787,0.485525967613884,0.2054204287744,0.802,0.716,0.775,0.7525
"nuclear",-0.115475244514197,0.152607685134459,0.606379520797243,0.0616752862207002,0.268082929648656,0.505789770337564,0.262279301716372,0.872,0.8245,0.8445,0.7945
"oath",0.297833386034836,0.468197765600212,0.465439220375104,0.113195731904864,0.170364379565376,0.490971463015934,0.267193769340013,0.81,0.6875,0.825,0.7165
"obviously",-0.194288312597029,0.0170085511727399,0.685171828900004,0.129894373338622,0.211296863769769,0.766057080084971,0.558470862762426,0.788,0.7155,0.2,0.2
"ocean",-0.427642416799525,-0.20767885316121,0.797049544155086,0.115575364047364,0.219963563638316,0.462589354747083,0.23512310998469,0.955,0.8435,0.975,0.9
"october",-0.355441022998765,0.06759144911097,0.822710531116019,0.0248690122944595,0.423032472109735,0.643753064282015,0.496692110949252,0.8735,0.834,0.875,0.875
"offend",0.00875128362487186,-0.017253546803893,0.566615565978658,0.137375246418703,-0.0260048304287649,0.613086346351601,0.417475198888343,0.805,0.68,0.75,0.638
"office",-0.396669011090284,-0.347689044448628,0.53189867885524,0.116751726316761,0.0489799666416554,0.670614267485376,0.427395179922774,0.85,0.609,0.7945,0.6635
"official",-0.177794324618017,0.119277487405248,0.568214752840974,0.14505103949159,0.297071812023265,0.670235929047986,0.299658890606535,0.757,0.6995,0.8235,0.7985
"often",-0.408968893125065,-0.303469136581026,0.626955526929388,0.118619940523362,0.105499756544039,0.688097894131757,0.363046581123428,0.7565,0.6565,0.8,0.8
"oil",-0.488245533614321,-0.0633930152632661,0.498190920319758,0.140503213492873,0.424852518351055,0.480034270374501,0.216986184112012,0.794,0.6065,0.825,0.713
"onion",-0.385049898153482,0.00159396444576047,0.637979736999781,0.098990324772503,0.386643862599243,0.549319984495981,0.457949226798022,0.871,0.871,0.875,0.875
"opponent",0.111244836154323,0.196417980404875,0.559187746333444,0.126368876638398,0.0851731442505512,0.597715297243514,0.315264686965483,0.8465,0.709,0.775,0.663
"option",-0.19018590397504,-0.0686724753205597,0.615977653994421,0.101367844068883,0.121513428654481,0.788927062637507,0.344611089803138,0.8705,0.5765,0.8885,0.6735
"orange",-0.501946844763498,-0.268863034205445,0.651574770151394,0.106935559471684,0.233083810558053,0.494603268143727,0.255944951041989,0.763,0.738,0.825,0.825
"orbit",0.218673598205817,0.420520398370533,0.533120056223481,0.117807469359553,0.201846800164716,0.571700905996329,0.317544182680199,0.859,0.8115,0.785,0.71
"order",-0.308030649466798,-0.162861033946801,0.389611774657789,0.121542482305924,0.145169615519997,0.621302806021549,0.366341811043195,0.8535,0.575,0.8095,0.6875
"organize",-0.104721250733433,-0.00765170581072809,0.558031882113818,0.0505628534713019,0.0970695449227053,0.6538193484159,0.433833559539936,0.842,0.741,0.8625,0.8625
"outcome",-0.122449066206302,-0.107044958468034,0.566229804130091,0.0927424122987806,0.0154041077382674,0.808357556973135,0.576896532314893,0.8925,0.6775,0.9,0.783
"owner",-0.238569670520905,-0.191885323763637,0.390381185598906,0.13464676277349,0.046684346757268,0.515955848800799,0.308813961713669,0.8425,0.675,0.8,0.6815
"oxygen",-0.147026586747581,-0.092322634165755,0.487171745327995,0.143754332927661,0.0547039525818262,0.338771266903627,0.068587764654206,0.9125,0.7625,0.8875,0.8125
"package",-0.0905046400592169,-0.0918947174934539,0.493887248726352,0.135992945852227,-0.00139007743423701,0.408549182565745,0.121856547611737,0.754,0.629,0.75,0.638
"pain",-0.386749770546083,-0.289216824791489,0.614367374177006,0.117279684220348,0.0975329457545944,0.460299076861223,0.176513234979573,0.909,0.664,0.9,0.775
"painter",-0.218418127626043,0.0130071829107804,0.734903955945797,0.0466481043636615,0.231425310536823,0.522204180961111,0.302603138653208,0.906,0.7445,0.9,0.8
"paragraph",-0.156812796325896,0.0837727646849977,0.564749671137959,0.110580642209905,0.240585561010894,0.607280380855512,0.37209801464775,0.87,0.784,0.8,0.8
"paranormal",0.196288882335979,0.687194574941686,0.68170660865465,0.12263697835511,0.490905692605707,0.716133173207355,0.533137582232098,0.863,0.741,0.875,0.775
"parent",-0.506025575868497,-0.276195875337905,0.521622195155757,0.136703020967575,0.229829700530592,0.574606341057496,0.351802548597961,0.817,0.6145,0.777,0.671
"particle",0.0985747972415178,0.22603860814546,0.27089797844684,0.0594290910287679,0.127463810903942,0.617869102992198,0.422038698346588,0.871,0.826,0.8335,0.8335
"party",-0.297246588701695,-0.245614626477945,0.484677449636811,0.143118357212426,0.0516319622237499,0.381897725793641,0.113371473412393,0.753,0.3285,0.7675,0.5525
"passion",-0.0668776088144184,-0.101257229301731,0.599967820552048,0.104123096189754,-0.0343796204873121,0.604665932239431,0.371617080208184,0.862,0.746,0.875,0.762
"passport",-0.182401783733869,-0.242477110968807,0.529453479111381,0.130200092386762,-0.060075327234938,0.459543228183354,0.198065427537875,0.546,0.306,0.31,0.0875
"password",-0.231066460064191,-0.164150257434765,0.617827481438166,0.130780870766675,0.0669162026294257,0.434803636907377,0.192449724505136,0.883,0.8825,0.7945,0.794
"past",-0.277277657626043,-0.295988643421631,0.435460380562189,0.0824843392187933,-0.0187109857955874,0.571530870555553,0.379113718604831,0.8585,0.7275,0.8,0.75
"path",-0.284628244430432,-0.0267599972270298,0.610249301087072,0.112347520355245,0.257868247203403,0.63519727396556,0.378763768393161,0.874,0.8015,0.825,0.7775
"pathetic",-0.0170336147860257,0.0979739834173251,0.653380100537127,0.141409722494214,0.115007598203351,0.391180858175097,0.207382872481025,0.7865,0.68,0.777,0.677
"patrol",0.0591746788809479,0.0193328344956052,0.450633506975288,0.139936484861294,-0.0398418443853427,0.571238847409513,0.272711504752275,0.774,0.5715,0.7935,0.6685
"pen",-0.406299964739351,-0.107716330655132,0.534766097224743,0.0995904812217461,0.298583634084219,0.493863833344364,0.221325247193885,0.894,0.8075,0.7965,0.771
"penis",-0.177879968694257,0.274782284774622,0.754254986082001,0.0894192040355918,0.452662253468879,0.554283867868312,0.39382045548087,0.8975,0.8105,0.9,0.9
"people",-0.442893357779911,-0.479239793761823,0.406647620558455,0.0818787629487098,-0.0363464359819125,0.620827847997673,0.326903910687679,0.86,0.621,0.9,0.805
"perfect",-0.480256414702973,-0.298458779597516,0.653340204856339,0.141532857991706,0.181797635105456,0.659377296847523,0.395863282189311,0.8515,0.7295,0.8625,0.8625
"performance",0.079284616403871,-0.0270284901167355,0.338888439693457,0.14294778746653,-0.106313106520607,0.518909740257396,0.357019314768059,0.8575,0.688,0.76,0.66
"perfume",-0.214365463897605,-0.175976943234114,0.546366710038059,0.134580422202188,0.0383885206634912,0.413313221685212,0.221824398760552,0.754,0.669,0.7525,0.704
"perimeter",0.393143541797021,0.803471765662448,0.520092471624684,0.109217749550814,0.410328223865427,0.450271784680975,0.302513819434404,0.613,0.564,0.627,0.627
"period",-0.342818534028725,-0.368219199744495,0.470156157876135,0.115888637175274,-0.0254006657157699,0.590378398414463,0.350168866953808,0.783,0.753,0.7945,0.7945
"personality",-0.148679766651999,-0.0263991768507404,0.590807713303345,0.107666723511335,0.122280589801258,0.520803464979162,0.405121216298257,0.7585,0.549,0.8375,0.7815
"perspective",0.224253805860842,0.208321033579754,0.57300432358261,0.132436264141336,-0.0159327722810883,0.504462364105605,0.273534133159341,0.8135,0.651,0.8,0.694
"photo",-0.345028692546147,-0.31044685380797,0.789975058564838,0.106724229168462,0.0345818387381769,0.788103678754494,0.545626739474161,0.9135,0.746,0.925,0.813
"photographer",0.065165825063587,0.198788357556044,0.332399758267919,0.129200548040797,0.133622532492457,0.294678299863987,0.0328084152832051,0.6645,0.5545,0.3105,0.262
"phrase",0.00783005322433758,0.0101733560123472,0.50591210125426,0.101764829430228,0.0023433027880096,0.510690614094049,0.208908649688658,0.726,0.496,0.5145,0.403
"physical",-0.278010880900568,-0.137499770814865,0.532304672018196,0.119146509312007,0.140511110085704,0.431230479526324,0.080943835183921,0.5445,0.366,0.206,0.081
"piece",-0.272699708458906,0.000722144434682338,0.460471333756138,0.13267080839702,0.273421852893589,0.439680564720958,0.101985533309413,0.772,0.66,0.8,0.7
"pig",-0.448536416035779,-0.184870098363687,0.678772494718924,0.0803405947245414,0.263666317672093,0.414018725952288,0.180468688455848,0.845,0.795,0.825,0.775
"pill",-0.137777800897235,-0.0425023618548619,0.482003001219405,0.13918281699725,0.0952754390423726,0.626036498915887,0.446640585133884,0.8185,0.686,0.778,0.778
"pilot",-0.204676167798477,0.0534791841169548,0.493185634974302,0.069531363494981,0.258155351915432,0.444031078079208,0.20292474145369,0.6895,0.6445,0.5,0.425
"planning",-0.201624864022895,-0.144458663657108,0.426610065395287,0.120640876351609,0.0571662003657869,0.599010600118171,0.429995988066648,0.755,0.565,0.8135,0.707
"plastic",-0.211127583756719,-0.189878543871021,0.415273126407123,0.123406599394497,0.021249039885698,0.338956026480377,0.109520241625819,0.4785,0.289,0.3,0.1875
"plate",-0.221028514654792,-0.107791971138939,0.540846355338096,0.109829020752811,0.113236543515854,0.407859046208959,0.171227647639016,0.8475,0.6,0.8115,0.693
"plausible",0.806527389882771,0.790614806441765,0.500765595168077,0.133572539888976,-0.0159125834410064,0.33183162124897,0.084744642443659,0.2395,0.1275,0.1375,0.1375
"player",-0.311451964019529,-0.33311115569904,0.476347728123559,0.0620799107808978,-0.0216591916795111,0.455240583260639,0.075662516330241,0.8585,0.748,0.825,0.767
"pleasant",-0.235537365769673,-0.165343134041756,0.470234513662716,0.128366471375049,0.0701942317279171,0.550798644141822,0.257895454936559,0.717,0.5945,0.713,0.713
"poem",0.0156808226562133,0.0105007176236028,0.46274887471034,0.137992421385796,-0.00518010503261045,0.372851992605279,0.13423739548256,0.805,0.5775,0.6985,0.5925
"poker",-0.116270788097021,0.0264590567006155,0.605407491822743,0.148507498144428,0.142729844797637,0.636555743504481,0.365821379010206,0.9,0.855,0.825,0.75
"political",-0.325470746361526,-0.0919856923353138,0.430034745851216,0.143462099221208,0.233485054026213,0.402025582993369,0.116988367328752,0.754,0.7065,0.709,0.709
"politician",-0.0299397570021151,0.141465393820706,0.222346842845534,0.0720846229318392,0.171405150822821,0.374388358460819,0.239682622004363,0.804,0.5915,0.7045,0.6235
"politics",-0.125867388110311,-0.014116072739481,0.529868537909024,0.12731943493496,0.11175131537083,0.467111949874048,0.234085095783039,0.799,0.7515,0.7905,0.7905
"position",-0.309186190721922,-0.159328386828372,0.469877196239306,0.112902781629228,0.149857803893549,0.391054343124513,0.101662716953299,0.718,0.335,0.679,0.479
